,id,terrestrial_date,sol,ls,month,min_temp,pressure
2586,386,2013-10-15,424,35,2,-81.0,893.0
2587,386,2013-10-15,424,35,2,-81.0,893.0
2588,386,2013-10-15,424,35,2,-81.0,893.0
2589,386,2013-10-15,424,35,2,-81.0,893.0
2590,393,2013-10-16,425,36,2,-81.0,893.0
2591,393,2013-10-16,425,36,2,-81.0,893.0
2592,393,2013-10-16,425,36,2,-81.0,893.0
2593,393,2013-10-16,425,36,2,-81.0,893.0
2594,393,2013-10-16,425,36,2,-81.0,893.0
2595,393,2013-10-16,425,36,2,-81.0,893.0
2596,393,2013-10-16,425,36,2,-81.0,893.0
2597,388,2013-10-17,426,36,2,-79.0,893.0
2598,388,2013-10-17,426,36,2,-79.0,893.0
2599,388,2013-10-17,426,36,2,-79.0,893.0
2600,388,2013-10-17,426,36,2,-79.0,893.0
2601,388,2013-10-17,426,36,2,-79.0,893.0
2602,388,2013-10-17,426,36,2,-79.0,893.0
2603,388,2013-10-17,426,36,2,-79.0,893.0
2604,392,2013-10-18,427,37,2,-81.0,893.0
2605,392,2013-10-18,427,37,2,-81.0,893.0
2606,392,2013-10-18,427,37,2,-81.0,893.0
2607,392,2013-10-18,427,37,2,-81.0,893.0
2608,392,2013-10-18,427,37,2,-81.0,893.0
2609,392,2013-10-18,427,37,2,-81.0,893.0
2610,392,2013-10-18,427,37,2,-81.0,893.0
2611,391,2013-10-19,428,37,2,-81.0,894.0
2612,391,2013-10-19,428,37,2,-81.0,894.0
2613,391,2013-10-19,428,37,2,-81.0,894.0
2614,391,2013-10-19,428,37,2,-81.0,894.0
2615,391,2013-10-19,428,37,2,-81.0,894.0
2616,391,2013-10-19,428,37,2,-81.0,894.0
2617,391,2013-10-19,428,37,2,-81.0,894.0
2618,387,2013-10-20,429,38,2,-82.0,895.0
2619,387,2013-10-20,429,38,2,-82.0,895.0
2620,387,2013-10-20,429,38,2,-82.0,895.0
2621,387,2013-10-20,429,38,2,-82.0,895.0
2622,387,2013-10-20,429,38,2,-82.0,895.0
2623,387,2013-10-20,429,38,2,-82.0,895.0
2624,387,2013-10-20,429,38,2,-82.0,895.0
2625,390,2013-10-21,430,38,2,-82.0,896.0
2626,390,2013-10-21,430,38,2,-82.0,896.0
2627,390,2013-10-21,430,38,2,-82.0,896.0
2628,390,2013-10-21,430,38,2,-82.0,896.0
2629,390,2013-10-21,430,38,2,-82.0,896.0
2630,390,2013-10-21,430,38,2,-82.0,896.0
2631,390,2013-10-21,430,38,2,-82.0,896.0
2632,389,2013-10-22,431,39,2,-83.0,895.0
2633,389,2013-10-22,431,39,2,-83.0,895.0
2634,389,2013-10-22,431,39,2,-83.0,895.0
2635,389,2013-10-22,431,39,2,-83.0,895.0
2636,389,2013-10-22,431,39,2,-83.0,895.0
2637,389,2013-10-22,431,39,2,-83.0,895.0
2638,389,2013-10-22,431,39,2,-83.0,895.0
2639,395,2013-10-23,432,39,2,-80.0,896.0
2640,395,2013-10-23,432,39,2,-80.0,896.0
2641,395,2013-10-23,432,39,2,-80.0,896.0
2642,395,2013-10-23,432,39,2,-80.0,896.0
2643,395,2013-10-23,432,39,2,-80.0,896.0
2644,395,2013-10-23,432,39,2,-80.0,896.0
2645,395,2013-10-23,432,39,2,-80.0,896.0
2646,394,2013-10-24,433,40,2,-81.0,895.0
2647,394,2013-10-24,433,40,2,-81.0,895.0
2648,394,2013-10-24,433,40,2,-81.0,895.0
2649,394,2013-10-24,433,40,2,-81.0,895.0
2650,394,2013-10-24,433,40,2,-81.0,895.0
2651,394,2013-10-24,433,40,2,-81.0,895.0
2652,394,2013-10-24,433,40,2,-81.0,895.0
2653,397,2013-10-26,434,40,2,-80.0,896.0
2654,397,2013-10-26,434,40,2,-80.0,896.0
2655,397,2013-10-26,434,40,2,-80.0,896.0
2656,397,2013-10-26,434,40,2,-80.0,896.0
2657,397,2013-10-26,434,40,2,-80.0,896.0
2658,397,2013-10-26,434,40,2,-80.0,896.0
2659,397,2013-10-26,434,40,2,-80.0,896.0
2660,396,2013-10-27,435,40,2,-81.0,896.0
2661,396,2013-10-27,435,40,2,-81.0,896.0
2662,396,2013-10-27,435,40,2,-81.0,896.0
2663,396,2013-10-27,435,40,2,-81.0,896.0
2664,396,2013-10-27,435,40,2,-81.0,896.0
2665,396,2013-10-27,435,40,2,-81.0,896.0
2666,396,2013-10-27,435,40,2,-81.0,896.0
2667,398,2013-10-28,436,41,2,-81.0,897.0
2668,398,2013-10-28,436,41,2,-81.0,897.0
2669,398,2013-10-28,436,41,2,-81.0,897.0
2670,398,2013-10-28,436,41,2,-81.0,897.0
2671,398,2013-10-28,436,41,2,-81.0,897.0
2672,398,2013-10-28,436,41,2,-81.0,897.0
2673,398,2013-10-28,436,41,2,-81.0,897.0
2674,399,2013-10-29,437,41,2,-82.0,898.0
2675,399,2013-10-29,437,41,2,-82.0,898.0
2676,399,2013-10-29,437,41,2,-82.0,898.0
2677,399,2013-10-29,437,41,2,-82.0,898.0
2678,399,2013-10-29,437,41,2,-82.0,898.0
2679,399,2013-10-29,437,41,2,-82.0,898.0
2680,399,2013-10-29,437,41,2,-82.0,898.0
2681,400,2013-10-30,438,42,2,-79.0,899.0
2682,400,2013-10-30,438,42,2,-79.0,899.0
2683,400,2013-10-30,438,42,2,-79.0,899.0
2684,400,2013-10-30,438,42,2,-79.0,899.0
2685,400,2013-10-30,438,42,2,-79.0,899.0
2686,400,2013-10-30,438,42,2,-79.0,899.0
2687,400,2013-10-30,438,42,2,-79.0,899.0
2688,401,2013-10-31,439,42,2,-80.0,899.0
2689,401,2013-10-31,439,42,2,-80.0,899.0
2690,401,2013-10-31,439,42,2,-80.0,899.0
2691,401,2013-10-31,439,42,2,-80.0,899.0
2692,401,2013-10-31,439,42,2,-80.0,899.0
2693,401,2013-10-31,439,42,2,-80.0,899.0
2694,401,2013-10-31,439,42,2,-80.0,899.0
2695,404,2013-11-01,440,43,2,-80.0,899.0
2696,404,2013-11-01,440,43,2,-80.0,899.0
2697,404,2013-11-01,440,43,2,-80.0,899.0
2698,404,2013-11-01,440,43,2,-80.0,899.0
2699,404,2013-11-01,440,43,2,-80.0,899.0
2700,404,2013-11-01,440,43,2,-80.0,899.0
2701,404,2013-11-01,440,43,2,-80.0,899.0
2702,402,2013-11-02,441,43,2,-81.0,900.0
2703,402,2013-11-02,441,43,2,-81.0,900.0
2704,402,2013-11-02,441,43,2,-81.0,900.0
2705,402,2013-11-02,441,43,2,-81.0,900.0
2706,402,2013-11-02,441,43,2,-81.0,900.0
2707,402,2013-11-02,441,43,2,-81.0,900.0
2708,402,2013-11-02,441,43,2,-81.0,900.0
2709,405,2013-11-03,442,44,2,-80.0,900.0
2710,405,2013-11-03,442,44,2,-80.0,900.0
2711,405,2013-11-03,442,44,2,-80.0,900.0
2712,405,2013-11-03,442,44,2,-80.0,900.0
2713,405,2013-11-03,442,44,2,-80.0,900.0
2714,405,2013-11-03,442,44,2,-80.0,900.0
2715,405,2013-11-03,442,44,2,-80.0,900.0
2716,403,2013-11-04,443,44,2,-81.0,901.0
2717,403,2013-11-04,443,44,2,-81.0,901.0
2718,403,2013-11-04,443,44,2,-81.0,901.0
2719,403,2013-11-04,443,44,2,-81.0,901.0
2720,403,2013-11-04,443,44,2,-81.0,901.0
2721,403,2013-11-04,443,44,2,-81.0,901.0
2722,403,2013-11-04,443,44,2,-81.0,901.0
2723,407,2013-11-16,455,50,2,-84.0,905.0
2724,407,2013-11-16,455,50,2,-84.0,905.0
2725,407,2013-11-16,455,50,2,-84.0,905.0
2726,407,2013-11-16,455,50,2,-84.0,905.0
2727,407,2013-11-16,455,50,2,-84.0,905.0
2728,407,2013-11-16,455,50,2,-84.0,905.0
2729,407,2013-11-16,455,50,2,-84.0,905.0
2730,406,2013-11-17,456,50,2,-83.0,905.0
2731,406,2013-11-17,456,50,2,-83.0,905.0
2732,406,2013-11-17,456,50,2,-83.0,905.0
2733,406,2013-11-17,456,50,2,-83.0,905.0
2734,406,2013-11-17,456,50,2,-83.0,905.0
2735,406,2013-11-17,456,50,2,-83.0,905.0
2736,406,2013-11-17,456,50,2,-83.0,905.0
2737,409,2013-11-24,463,53,2,-86.0,906.0
2738,409,2013-11-24,463,53,2,-86.0,906.0
2739,409,2013-11-24,463,53,2,-86.0,906.0
2740,409,2013-11-24,463,53,2,-86.0,906.0
2741,409,2013-11-24,463,53,2,-86.0,906.0
2742,409,2013-11-24,463,53,2,-86.0,906.0
2743,409,2013-11-24,463,53,2,-86.0,906.0
2744,410,2013-11-25,464,54,2,-84.0,906.0
2745,410,2013-11-25,464,54,2,-84.0,906.0
2746,410,2013-11-25,464,54,2,-84.0,906.0
2747,410,2013-11-25,464,54,2,-84.0,906.0
2748,410,2013-11-25,464,54,2,-84.0,906.0
2749,410,2013-11-25,464,54,2,-84.0,906.0
2750,410,2013-11-25,464,54,2,-84.0,906.0
2751,412,2013-11-26,465,54,2,-85.0,906.0
2752,412,2013-11-26,465,54,2,-85.0,906.0
2753,412,2013-11-26,465,54,2,-85.0,906.0
2754,412,2013-11-26,465,54,2,-85.0,906.0
2755,412,2013-11-26,465,54,2,-85.0,906.0
2756,412,2013-11-26,465,54,2,-85.0,906.0
2757,412,2013-11-26,465,54,2,-85.0,906.0
2758,415,2013-11-27,466,55,2,-85.0,907.0
2759,415,2013-11-27,466,55,2,-85.0,907.0
2760,415,2013-11-27,466,55,2,-85.0,907.0
2761,415,2013-11-27,466,55,2,-85.0,907.0
2762,415,2013-11-27,466,55,2,-85.0,907.0
2763,415,2013-11-27,466,55,2,-85.0,907.0
2764,415,2013-11-27,466,55,2,-85.0,907.0
2765,411,2013-11-28,467,55,2,-84.0,907.0
2766,411,2013-11-28,467,55,2,-84.0,907.0
2767,411,2013-11-28,467,55,2,-84.0,907.0
2768,411,2013-11-28,467,55,2,-84.0,907.0
2769,411,2013-11-28,467,55,2,-84.0,907.0
2770,411,2013-11-28,467,55,2,-84.0,907.0
2771,411,2013-11-28,467,55,2,-84.0,907.0
2772,414,2013-11-29,468,55,2,-85.0,907.0
2773,414,2013-11-29,468,55,2,-85.0,907.0
2774,414,2013-11-29,468,55,2,-85.0,907.0
2775,414,2013-11-29,468,55,2,-85.0,907.0
2776,414,2013-11-29,468,55,2,-85.0,907.0
2777,414,2013-11-29,468,55,2,-85.0,907.0
2778,414,2013-11-29,468,55,2,-85.0,907.0
2779,413,2013-11-30,469,56,2,-85.0,908.0
2780,413,2013-11-30,469,56,2,-85.0,908.0
2781,413,2013-11-30,469,56,2,-85.0,908.0
2782,413,2013-11-30,469,56,2,-85.0,908.0
2783,413,2013-11-30,469,56,2,-85.0,908.0
2784,413,2013-11-30,469,56,2,-85.0,908.0
2785,413,2013-11-30,469,56,2,-85.0,908.0
2786,475,2013-12-02,470,56,2,-85.0,907.0
2787,475,2013-12-02,470,56,2,-85.0,907.0
2788,475,2013-12-02,470,56,2,-85.0,907.0
2789,475,2013-12-02,470,56,2,-85.0,907.0
2790,475,2013-12-02,470,56,2,-85.0,907.0
2791,475,2013-12-02,470,56,2,-85.0,907.0
2792,475,2013-12-02,470,56,2,-85.0,907.0
2793,479,2013-12-03,471,57,2,-84.0,906.0
2794,479,2013-12-03,471,57,2,-84.0,906.0
2795,479,2013-12-03,471,57,2,-84.0,906.0
2796,479,2013-12-03,471,57,2,-84.0,906.0
2797,479,2013-12-03,471,57,2,-84.0,906.0
2798,479,2013-12-03,471,57,2,-84.0,906.0
2799,479,2013-12-03,471,57,2,-84.0,906.0
2800,416,2013-12-04,472,57,2,-84.0,907.0
2801,416,2013-12-04,472,57,2,-84.0,907.0
2802,416,2013-12-04,472,57,2,-84.0,907.0
2803,416,2013-12-04,472,57,2,-84.0,907.0
2804,416,2013-12-04,472,57,2,-84.0,907.0
2805,416,2013-12-04,472,57,2,-84.0,907.0
2806,416,2013-12-04,472,57,2,-84.0,907.0
2807,417,2013-12-05,473,58,2,-86.0,907.0
2808,417,2013-12-05,473,58,2,-86.0,907.0
2809,417,2013-12-05,473,58,2,-86.0,907.0
2810,417,2013-12-05,473,58,2,-86.0,907.0
2811,417,2013-12-05,473,58,2,-86.0,907.0
2812,417,2013-12-05,473,58,2,-86.0,907.0
2813,417,2013-12-05,473,58,2,-86.0,907.0
2814,420,2013-12-06,474,58,2,-84.0,906.0
2815,420,2013-12-06,474,58,2,-84.0,906.0
2816,420,2013-12-06,474,58,2,-84.0,906.0
2817,420,2013-12-06,474,58,2,-84.0,906.0
2818,420,2013-12-06,474,58,2,-84.0,906.0
2819,420,2013-12-06,474,58,2,-84.0,906.0
2820,420,2013-12-06,474,58,2,-84.0,906.0
2821,419,2013-12-07,475,59,2,-85.0,906.0
2822,419,2013-12-07,475,59,2,-85.0,906.0
2823,419,2013-12-07,475,59,2,-85.0,906.0
2824,419,2013-12-07,475,59,2,-85.0,906.0
2825,419,2013-12-07,475,59,2,-85.0,906.0
2826,419,2013-12-07,475,59,2,-85.0,906.0
2827,419,2013-12-07,475,59,2,-85.0,906.0
2828,418,2013-12-08,476,59,2,-85.0,906.0
2829,418,2013-12-08,476,59,2,-85.0,906.0
2830,418,2013-12-08,476,59,2,-85.0,906.0
2831,418,2013-12-08,476,59,2,-85.0,906.0
2832,418,2013-12-08,476,59,2,-85.0,906.0
2833,418,2013-12-08,476,59,2,-85.0,906.0
2834,418,2013-12-08,476,59,2,-85.0,906.0
2835,421,2013-12-09,477,60,3,-85.0,907.0
2836,421,2013-12-09,477,60,3,-85.0,907.0
2837,421,2013-12-09,477,60,3,-85.0,907.0
2838,421,2013-12-09,477,60,3,-85.0,907.0
2839,421,2013-12-09,477,60,3,-85.0,907.0
2840,421,2013-12-09,477,60,3,-85.0,907.0
2841,421,2013-12-09,477,60,3,-85.0,907.0
2842,422,2013-12-18,486,64,3,-84.0,904.0
2843,422,2013-12-18,486,64,3,-84.0,904.0
2844,422,2013-12-18,486,64,3,-84.0,904.0
2845,422,2013-12-18,486,64,3,-84.0,904.0
2846,422,2013-12-18,486,64,3,-84.0,904.0
2847,422,2013-12-18,486,64,3,-84.0,904.0
2848,422,2013-12-18,486,64,3,-84.0,904.0
2849,473,2013-12-19,487,64,3,-85.0,904.0
2850,473,2013-12-19,487,64,3,-85.0,904.0
2851,473,2013-12-19,487,64,3,-85.0,904.0
2852,473,2013-12-19,487,64,3,-85.0,904.0
2853,473,2013-12-19,487,64,3,-85.0,904.0
2854,473,2013-12-19,487,64,3,-85.0,904.0
2855,473,2013-12-19,487,64,3,-85.0,904.0
2856,480,2013-12-20,488,64,3,-87.0,903.0
2857,480,2013-12-20,488,64,3,-87.0,903.0
2858,480,2013-12-20,488,64,3,-87.0,903.0
2859,480,2013-12-20,488,64,3,-87.0,903.0
2860,480,2013-12-20,488,64,3,-87.0,903.0
2861,480,2013-12-20,488,64,3,-87.0,903.0
2862,480,2013-12-20,488,64,3,-87.0,903.0
2863,423,2013-12-21,489,65,3,-85.0,904.0
2864,423,2013-12-21,489,65,3,-85.0,904.0
2865,423,2013-12-21,489,65,3,-85.0,904.0
2866,423,2013-12-21,489,65,3,-85.0,904.0
2867,423,2013-12-21,489,65,3,-85.0,904.0
2868,423,2013-12-21,489,65,3,-85.0,904.0
2869,423,2013-12-21,489,65,3,-85.0,904.0
2870,434,2013-12-22,490,65,3,-87.0,903.0
2871,434,2013-12-22,490,65,3,-87.0,903.0
2872,434,2013-12-22,490,65,3,-87.0,903.0
2873,434,2013-12-22,490,65,3,-87.0,903.0
2874,434,2013-12-22,490,65,3,-87.0,903.0
2875,434,2013-12-22,490,65,3,-87.0,903.0
2876,434,2013-12-22,490,65,3,-87.0,903.0
2877,433,2013-12-23,491,66,3,-86.0,903.0
2878,433,2013-12-23,491,66,3,-86.0,903.0
2879,433,2013-12-23,491,66,3,-86.0,903.0
2880,433,2013-12-23,491,66,3,-86.0,903.0
2881,433,2013-12-23,491,66,3,-86.0,903.0
2882,433,2013-12-23,491,66,3,-86.0,903.0
2883,433,2013-12-23,491,66,3,-86.0,903.0
2884,427,2013-12-24,492,66,3,-86.0,903.0
2885,427,2013-12-24,492,66,3,-86.0,903.0
2886,427,2013-12-24,492,66,3,-86.0,903.0
2887,427,2013-12-24,492,66,3,-86.0,903.0
2888,427,2013-12-24,492,66,3,-86.0,903.0
2889,427,2013-12-24,492,66,3,-86.0,903.0
2890,427,2013-12-24,492,66,3,-86.0,903.0
2891,426,2013-12-25,493,67,3,-84.0,902.0
2892,426,2013-12-25,493,67,3,-84.0,902.0
2893,426,2013-12-25,493,67,3,-84.0,902.0
2894,426,2013-12-25,493,67,3,-84.0,902.0
2895,426,2013-12-25,493,67,3,-84.0,902.0
2896,426,2013-12-25,493,67,3,-84.0,902.0
2897,426,2013-12-25,493,67,3,-84.0,902.0
2898,429,2013-12-26,494,67,3,-85.0,902.0
2899,429,2013-12-26,494,67,3,-85.0,902.0
2900,429,2013-12-26,494,67,3,-85.0,902.0
2901,429,2013-12-26,494,67,3,-85.0,902.0
2902,429,2013-12-26,494,67,3,-85.0,902.0
2903,429,2013-12-26,494,67,3,-85.0,902.0
2904,429,2013-12-26,494,67,3,-85.0,902.0
2905,431,2013-12-27,495,68,3,-86.0,900.0
2906,431,2013-12-27,495,68,3,-86.0,900.0
2907,431,2013-12-27,495,68,3,-86.0,900.0
2908,431,2013-12-27,495,68,3,-86.0,900.0
2909,431,2013-12-27,495,68,3,-86.0,900.0
2910,431,2013-12-27,495,68,3,-86.0,900.0
2911,431,2013-12-27,495,68,3,-86.0,900.0
2912,428,2013-12-28,496,68,3,-85.0,901.0
2913,428,2013-12-28,496,68,3,-85.0,901.0
2914,428,2013-12-28,496,68,3,-85.0,901.0
2915,428,2013-12-28,496,68,3,-85.0,901.0
2916,428,2013-12-28,496,68,3,-85.0,901.0
2917,428,2013-12-28,496,68,3,-85.0,901.0
2918,428,2013-12-28,496,68,3,-85.0,901.0
2919,425,2013-12-29,497,69,3,-86.0,901.0
2920,425,2013-12-29,497,69,3,-86.0,901.0
2921,425,2013-12-29,497,69,3,-86.0,901.0
2922,425,2013-12-29,497,69,3,-86.0,901.0
2923,425,2013-12-29,497,69,3,-86.0,901.0
2924,425,2013-12-29,497,69,3,-86.0,901.0
2925,425,2013-12-29,497,69,3,-86.0,901.0
2926,424,2013-12-30,498,69,3,-86.0,901.0
2927,424,2013-12-30,498,69,3,-86.0,901.0
2928,424,2013-12-30,498,69,3,-86.0,901.0
2929,424,2013-12-30,498,69,3,-86.0,901.0
2930,424,2013-12-30,498,69,3,-86.0,901.0
2931,424,2013-12-30,498,69,3,-86.0,901.0
2932,424,2013-12-30,498,69,3,-86.0,901.0
2933,432,2013-12-31,499,69,3,-84.0,899.0
2934,432,2013-12-31,499,69,3,-84.0,899.0
2935,432,2013-12-31,499,69,3,-84.0,899.0
2936,432,2013-12-31,499,69,3,-84.0,899.0
2937,432,2013-12-31,499,69,3,-84.0,899.0
2938,432,2013-12-31,499,69,3,-84.0,899.0
2939,432,2013-12-31,499,69,3,-84.0,899.0
2940,430,2014-01-01,500,70,3,-85.0,897.0
2941,430,2014-01-01,500,70,3,-85.0,897.0
2942,430,2014-01-01,500,70,3,-85.0,897.0
2943,430,2014-01-01,500,70,3,-85.0,897.0
2944,430,2014-01-01,500,70,3,-85.0,897.0
2945,430,2014-01-01,500,70,3,-85.0,897.0
2946,430,2014-01-01,500,70,3,-85.0,897.0
2947,435,2014-01-02,501,70,3,-86.0,898.0
2948,435,2014-01-02,501,70,3,-86.0,898.0
2949,435,2014-01-02,501,70,3,-86.0,898.0
2950,435,2014-01-02,501,70,3,-86.0,898.0
2951,435,2014-01-02,501,70,3,-86.0,898.0
2952,435,2014-01-02,501,70,3,-86.0,898.0
2953,435,2014-01-02,501,70,3,-86.0,898.0
2954,437,2014-01-03,502,71,3,-87.0,898.0
2955,437,2014-01-03,502,71,3,-87.0,898.0
2956,437,2014-01-03,502,71,3,-87.0,898.0
2957,437,2014-01-03,502,71,3,-87.0,898.0
2958,437,2014-01-03,502,71,3,-87.0,898.0
2959,437,2014-01-03,502,71,3,-87.0,898.0
2960,437,2014-01-03,502,71,3,-87.0,898.0
2961,483,2014-01-04,503,71,3,-86.0,897.0
2962,483,2014-01-04,503,71,3,-86.0,897.0
2963,483,2014-01-04,503,71,3,-86.0,897.0
2964,483,2014-01-04,503,71,3,-86.0,897.0
2965,483,2014-01-04,503,71,3,-86.0,897.0
2966,483,2014-01-04,503,71,3,-86.0,897.0
2967,483,2014-01-04,503,71,3,-86.0,897.0
2968,436,2014-01-05,504,72,3,-85.0,895.0
2969,436,2014-01-05,504,72,3,-85.0,895.0
2970,436,2014-01-05,504,72,3,-85.0,895.0
2971,436,2014-01-05,504,72,3,-85.0,895.0
2972,436,2014-01-05,504,72,3,-85.0,895.0
2973,436,2014-01-05,504,72,3,-85.0,895.0
2974,436,2014-01-05,504,72,3,-85.0,895.0
2975,438,2014-01-06,505,72,3,-85.0,895.0
2976,438,2014-01-06,505,72,3,-85.0,895.0
2977,438,2014-01-06,505,72,3,-85.0,895.0
2978,438,2014-01-06,505,72,3,-85.0,895.0
2979,438,2014-01-06,505,72,3,-85.0,895.0
2980,438,2014-01-06,505,72,3,-85.0,895.0
2981,438,2014-01-06,505,72,3,-85.0,895.0
2982,439,2014-01-08,506,73,3,-86.0,894.0
2983,439,2014-01-08,506,73,3,-86.0,894.0
2984,439,2014-01-08,506,73,3,-86.0,894.0
2985,439,2014-01-08,506,73,3,-86.0,894.0
2986,439,2014-01-08,506,73,3,-86.0,894.0
2987,439,2014-01-08,506,73,3,-86.0,894.0
2988,439,2014-01-08,506,73,3,-86.0,894.0
2989,440,2014-01-09,507,73,3,-85.0,894.0
2990,440,2014-01-09,507,73,3,-85.0,894.0
2991,440,2014-01-09,507,73,3,-85.0,894.0
2992,440,2014-01-09,507,73,3,-85.0,894.0
2993,440,2014-01-09,507,73,3,-85.0,894.0
2994,440,2014-01-09,507,73,3,-85.0,894.0
2995,440,2014-01-09,507,73,3,-85.0,894.0
2996,442,2014-01-10,508,73,3,-83.0,893.0
2997,442,2014-01-10,508,73,3,-83.0,893.0
2998,442,2014-01-10,508,73,3,-83.0,893.0
2999,442,2014-01-10,508,73,3,-83.0,893.0
3000,442,2014-01-10,508,73,3,-83.0,893.0
3001,442,2014-01-10,508,73,3,-83.0,893.0
3002,442,2014-01-10,508,73,3,-83.0,893.0
3003,443,2014-01-11,509,74,3,-86.0,895.0
3004,443,2014-01-11,509,74,3,-86.0,895.0
3005,443,2014-01-11,509,74,3,-86.0,895.0
3006,443,2014-01-11,509,74,3,-86.0,895.0
3007,443,2014-01-11,509,74,3,-86.0,895.0
3008,443,2014-01-11,509,74,3,-86.0,895.0
3009,443,2014-01-11,509,74,3,-86.0,895.0
3010,441,2014-01-12,510,74,3,-85.0,892.0
3011,441,2014-01-12,510,74,3,-85.0,892.0
3012,441,2014-01-12,510,74,3,-85.0,892.0
3013,441,2014-01-12,510,74,3,-85.0,892.0
3014,441,2014-01-12,510,74,3,-85.0,892.0
3015,441,2014-01-12,510,74,3,-85.0,892.0
3016,441,2014-01-12,510,74,3,-85.0,892.0
3017,446,2014-01-13,511,75,3,-85.0,892.0
3018,446,2014-01-13,511,75,3,-85.0,892.0
3019,446,2014-01-13,511,75,3,-85.0,892.0
3020,446,2014-01-13,511,75,3,-85.0,892.0
3021,446,2014-01-13,511,75,3,-85.0,892.0
3022,446,2014-01-13,511,75,3,-85.0,892.0
3023,446,2014-01-13,511,75,3,-85.0,892.0
3024,444,2014-01-14,512,75,3,-86.0,890.0
3025,444,2014-01-14,512,75,3,-86.0,890.0
3026,444,2014-01-14,512,75,3,-86.0,890.0
3027,444,2014-01-14,512,75,3,-86.0,890.0
3028,444,2014-01-14,512,75,3,-86.0,890.0
3029,444,2014-01-14,512,75,3,-86.0,890.0
3030,444,2014-01-14,512,75,3,-86.0,890.0
3031,445,2014-01-15,513,76,3,-86.0,889.0
3032,445,2014-01-15,513,76,3,-86.0,889.0
3033,445,2014-01-15,513,76,3,-86.0,889.0
3034,445,2014-01-15,513,76,3,-86.0,889.0
3035,445,2014-01-15,513,76,3,-86.0,889.0
3036,445,2014-01-15,513,76,3,-86.0,889.0
3037,445,2014-01-15,513,76,3,-86.0,889.0
3038,447,2014-01-16,514,76,3,-86.0,888.0
3039,447,2014-01-16,514,76,3,-86.0,888.0
3040,447,2014-01-16,514,76,3,-86.0,888.0
3041,447,2014-01-16,514,76,3,-86.0,888.0
3042,447,2014-01-16,514,76,3,-86.0,888.0
3043,447,2014-01-16,514,76,3,-86.0,888.0
3044,447,2014-01-16,514,76,3,-86.0,888.0
3045,450,2014-01-17,515,77,3,-86.0,888.0
3046,450,2014-01-17,515,77,3,-86.0,888.0
3047,450,2014-01-17,515,77,3,-86.0,888.0
3048,450,2014-01-17,515,77,3,-86.0,888.0
3049,450,2014-01-17,515,77,3,-86.0,888.0
3050,450,2014-01-17,515,77,3,-86.0,888.0
3051,450,2014-01-17,515,77,3,-86.0,888.0
3052,449,2014-01-18,516,77,3,-86.0,888.0
3053,449,2014-01-18,516,77,3,-86.0,888.0
3054,449,2014-01-18,516,77,3,-86.0,888.0
3055,449,2014-01-18,516,77,3,-86.0,888.0
3056,449,2014-01-18,516,77,3,-86.0,888.0
3057,449,2014-01-18,516,77,3,-86.0,888.0
3058,449,2014-01-18,516,77,3,-86.0,888.0
3059,448,2014-01-19,517,77,3,-86.0,885.0
3060,448,2014-01-19,517,77,3,-86.0,885.0
3061,448,2014-01-19,517,77,3,-86.0,885.0
3062,448,2014-01-19,517,77,3,-86.0,885.0
3063,448,2014-01-19,517,77,3,-86.0,885.0
3064,448,2014-01-19,517,77,3,-86.0,885.0
3065,448,2014-01-19,517,77,3,-86.0,885.0
3066,451,2014-01-20,518,78,3,-85.0,885.0
3067,451,2014-01-20,518,78,3,-85.0,885.0
3068,451,2014-01-20,518,78,3,-85.0,885.0
3069,451,2014-01-20,518,78,3,-85.0,885.0
3070,451,2014-01-20,518,78,3,-85.0,885.0
3071,451,2014-01-20,518,78,3,-85.0,885.0
3072,451,2014-01-20,518,78,3,-85.0,885.0
3073,452,2014-01-21,519,78,3,-86.0,884.0
3074,452,2014-01-21,519,78,3,-86.0,884.0
3075,452,2014-01-21,519,78,3,-86.0,884.0
3076,452,2014-01-21,519,78,3,-86.0,884.0
3077,452,2014-01-21,519,78,3,-86.0,884.0
3078,452,2014-01-21,519,78,3,-86.0,884.0
3079,452,2014-01-21,519,78,3,-86.0,884.0
3080,453,2014-01-22,520,79,3,-86.0,884.0
3081,453,2014-01-22,520,79,3,-86.0,884.0
3082,453,2014-01-22,520,79,3,-86.0,884.0
3083,453,2014-01-22,520,79,3,-86.0,884.0
3084,453,2014-01-22,520,79,3,-86.0,884.0
3085,453,2014-01-22,520,79,3,-86.0,884.0
3086,453,2014-01-22,520,79,3,-86.0,884.0
3087,454,2014-01-23,521,79,3,-87.0,882.0
3088,454,2014-01-23,521,79,3,-87.0,882.0
3089,454,2014-01-23,521,79,3,-87.0,882.0
3090,454,2014-01-23,521,79,3,-87.0,882.0
3091,454,2014-01-23,521,79,3,-87.0,882.0
3092,454,2014-01-23,521,79,3,-87.0,882.0
3093,454,2014-01-23,521,79,3,-87.0,882.0
3094,455,2014-01-24,522,80,3,-85.0,881.0
3095,455,2014-01-24,522,80,3,-85.0,881.0
3096,455,2014-01-24,522,80,3,-85.0,881.0
3097,455,2014-01-24,522,80,3,-85.0,881.0
3098,455,2014-01-24,522,80,3,-85.0,881.0
3099,455,2014-01-24,522,80,3,-85.0,881.0
3100,455,2014-01-24,522,80,3,-85.0,881.0
3101,458,2014-01-25,523,80,3,-85.0,881.0
3102,458,2014-01-25,523,80,3,-85.0,881.0
